eye,channel 2,channel 3,alpha,eye filtered,channel 2 filtered,channel 3 filtered,alpha filtered
9179.5673828125,-15386.4091796875,-4859.87744140625,-7885.85400390625,-0.25148417760626546,-0.68221045730444985,-0.49824001740841117,-0.55208774512623304
9245.0537109375,-15320.423828125,-4746.9365234375,-7789.93896484375,-0.25098190188792724,-0.68307462487911974,-0.49852377056353187,-0.55253003253003619
9289.8916015625,-15090.033203125,-4656.47998046875,-7735.35986328125,-0.25202691864790366,-0.68140841684731179,-0.49801334655367047,-0.55166787445975385
9247.5107421875,-15016.0849609375,-4717.73193359375,-7802.3154296875,-0.25378625844714242,-0.6785680972870759,-0.49712544972078609,-0.55020099193473315
9175.6142578125,-15192.1220703125,-4840.99755859375,-7887.12451171875,-0.25525828593755268,-0.67617154697685,-0.4963659966493526,-0.54897082375198791
9175.181640625,-15384.5361328125,-4859.98095703125,-7885.3740234375,-0.25579596197821097,-0.67527479453187433,-0.49607473144108544,-0.54852798214279408
9242.69140625,-15321.666015625,-4748.84716796875,-7787.90576171875,-0.25534268937176308,-0.67599391578694568,-0.4962957147807463,-0.54892476573533289
9288.216796875,-15096.16015625,-4659.736328125,-7730.57861328125,-0.25432912857463652,-0.6776423135434243,-0.49681012657493612,-0.54978827195873059
9249.5712890625,-15017.2333984375,-4716.94140625,-7801.2421875,-0.25336014170152038,-0.67921783936954161,-0.49729404584644427,-0.55058967274648085
9176.734375,-15190.4560546875,-4839.26611328125,-7896.150390625,-0.25289061881564262,-0.67995384242616486,-0.49750555453638917,-0.55094108234884198
9175.74609375,-15384.9501953125,-4858.16455078125,-7889.96728515625,-0.253043073915176,-0.67965774414297675,-0.4973953039686515,-0.55076155756176703
9242.5224609375,-15324.884765625,-4748.66845703125,-7790.89892578125,-0.25361781784542198,-0.67869600846675382,-0.49708976539793326,-0.55025021810524333
9286.64453125,-15098.4375,-4658.84228515625,-7730.13623046875,-0.25425139131521513,-0.67768971851021254,-0.49678253759834351,-0.54972321574935956
9249.609375,-15015.642578125,-4714.82373046875,-7796.0751953125,-0.25462360244766413,-0.6771406756443904,-0.49661942617021199,-0.54943341939962942
9178.8046875,-15190.34375,-4839.4072265625,-7891.69873046875,-0.25460689932605141,-0.67720917872111808,-0.49664276712898814,-0.54946768823644365
9178.2490234375,-15385.81640625,-4860.19775390625,-7888.74365234375,-0.25429257948982453,-0.6777240328381513,-0.49680161653407046,-0.54974613780615045
9248.2919921875,-15326.2587890625,-4748.01904296875,-7785.505859375,-0.25389979916193911,-0.67834885266277789,-0.49699603768570466,-0.55009260473030419
9294.9931640625,-15099.9814453125,-4655.91552734375,-7723.59521484375,-0.25363692080358913,-0.67877245011052834,-0.49712681116268154,-0.55033030604631683
9255.6513671875,-15015.1533203125,-4712.25390625,-7794.4375,-0.25359998703738768,-0.67883629365933873,-0.4971381330795806,-0.550363089401254
9183.2470703125,-15187.37890625,-4838.01416015625,-7897.9013671875,-0.25375340777312555,-0.6785754417451364,-0.49704174718119881,-0.55021082100172436
9177.6474609375,-15387.802734375,-4864.09423828125,-7896.43310546875,-0.25397956817544737,-0.67817640308100946,-0.49690637164045315,-0.54998279617432611
9245.2607421875,-15332.8662109375,-4754.5224609375,-7788.30126953125,-0.25415194785420464,-0.6778681049485179,-0.49681189363574829,-0.54980508405903894
9295.74609375,-15105.7880859375,-4662.390625,-7732.79052734375,-0.25419279431085706,-0.6777944654545317,-0.49679843541893765,-0.54974914943691822
9259.7275390625,-15017.873046875,-4715.75537109375,-7803.49169921875,-0.25409870882457503,-0.67794467496702027,-0.49684966612905518,-0.54980736840605793
9185.1572265625,-15190.6259765625,-4841.43994140625,-7899.07763671875,-0.25393210092024465,-0.67818788815955511,-0.49691945681718142,-0.54992145749778554
9180.771484375,-15390.4560546875,-4866.84228515625,-7893.70361328125,-0.25378365709813577,-0.67837856037644972,-0.49697127006732,-0.5500294412505955
9247.369140625,-15334.6728515625,-4753.64697265625,-7788.74365234375,-0.25372210552793423,-0.67844429449980181,-0.49699459523866463,-0.55009409411523358
9295.7548828125,-15107.943359375,-4658.0048828125,-7730.14599609375,-0.25375907898384292,-0.6783981465492952,-0.4969947347047145,-0.55010575472289636
9257.919921875,-15018.0419921875,-4711.68017578125,-7799.162109375,-0.25385139511525284,-0.67829542674993082,-0.49697974498903802,-0.55007575476747661
9186.6630859375,-15183.2001953125,-4835.068359375,-7891.322265625,-0.25393660192396161,-0.67819304584302398,-0.49696022168531662,-0.55003083518367546
9181.6845703125,-15384.3955078125,-4862.81396484375,-7889.28955078125,-0.25397258411134938,-0.67813644474118118,-0.49695179424366059,-0.55000272231138214
9246.2587890625,-15339.1435546875,-4757.2421875,-7793.52490234375,-0.2539536070528951,-0.67815309272437896,-0.49696557201982949,-0.55000917086404988
9295.171875,-15113.2138671875,-4661.15771484375,-7728.3955078125,-0.25390027661738518,-0.67823528057770233,-0.4969936861953077,-0.55004007220269913
9256.150390625,-15022.13671875,-4713.9765625,-7800.27294921875,-0.25384128369396808,-0.67833271663893036,-0.49701133550705695,-0.55006575430857851
9183.3505859375,-15185.759765625,-4837.42138671875,-7892.32958984375,-0.25380160415062569,-0.67838189953021999,-0.49699938504065477,-0.55006317288427853
9176.5361328125,-15387.1904296875,-4865.5341796875,-7890.06103515625,-0.2537964314691184,-0.67835638300360412,-0.49696404196493832,-0.55003453464614271
9244.52734375,-15339.162109375,-4758.60693359375,-7797.75048828125,-0.25382539758203942,-0.67828743765958244,-0.49693063365701912,-0.55000050662445155
9294.7763671875,-15113.8544921875,-4662.7294921875,-7736.9033203125,-0.25387057900184085,-0.67823129861464393,-0.49691878608897011,-0.54997870899701828
9261.6845703125,-15014.3720703125,-4709.17626953125,-7787.96240234375,-0.25390614067968259,-0.6782187904385466,-0.49692771979704464,-0.54997239094047801
9185.8544921875,-15180.1787109375,-4835.5390625,-7886.1552734375,-0.25391636725602473,-0.67824036869310267,-0.49694551463481834,-0.54997759604950247
9177.35546875,-15385.5908203125,-4866.8046875,-7895.8212890625,-0.25390605516213738,-0.67827302574627168,-0.49696564699490819,-0.54999324851594178
9241.4677734375,-15340.5556640625,-4760.47998046875,-7801.77880859375,-0.25389238603985553,-0.67830669308565161,-0.49698832143626226,-0.55001866482600037
9292.263671875,-15114.7666015625,-4662.1083984375,-7734.97412109375,-0.25388715031554931,-0.67833864465580151,-0.49700876233558439,-0.5500444704415276
9258.0517578125,-15015.0966796875,-4710.7294921875,-7794.4658203125,-0.25388848579751194,-0.67835486870947137,-0.49701401994698374,-0.55005442346709799
9186.3154296875,-15174.6357421875,-4834.01416015625,-7893.0166015625,-0.2538888706446471,-0.67833535961423053,-0.49699684181992676,-0.5500406596758588
9177.8447265625,-15381.703125,-4867.171875,-7895.49169921875,-0.25388671573301941,-0.6782818479723699,-0.49696857401922606,-0.55001426734372338
9241.9580078125,-15343.7275390625,-4763.41650390625,-7796.4609375,-0.25388689903453526,-0.67822797059894102,-0.49695116455946031,-0.54999630235787678
9294.033203125,-15119.8681640625,-4663.91552734375,-7730.861328125,-0.25389199221972086,-0.6782103378018155,-0.49695529093647584,-0.54999840449104298
9259.2373046875,-15016.16015625,-4709.42138671875,-7791.96240234375,-0.25389793415775075,-0.67823155187841011,-0.49697099693586144,-0.55001512687836662
9185.458984375,-15174.6630859375,-4835.5576171875,-7888.45166015625,-0.2539000777703051,-0.6782605816805144,-0.49698194252431677,-0.55003458450107501
9176.8095703125,-15381.7314453125,-4867.80224609375,-7896.310546875,-0.25390008029144545,-0.67826998707650865,-0.49698433476950427,-0.55005116484754435
9243.9345703125,-15341.619140625,-4760.21630859375,-7798.07080078125,-0.25390304519460793,-0.67826337990888264,-0.49698691272574214,-0.55006436671290282
9297.1669921875,-15118.5126953125,-4661.38330078125,-7730.5224609375,-0.25390880226542001,-0.67826141721587696,-0.49699472786001009,-0.55006946301704751
9261.919921875,-15012.376953125,-4706.287109375,-7783.068359375,-0.25391031782230039,-0.678269742280457,-0.4970006584022284,-0.55005753522294798
9187.689453125,-15171.7744140625,-4832.86572265625,-7884.056640625,-0.25390259195451387,-0.67827333527797573,-0.49699620008090933,-0.55002778581319411
9179.7744140625,-15380.8095703125,-4868.16943359375,-7891.44482421875,-0.25389022415693058,-0.67826211545625092,-0.49698519076115555,-0.54999488522094564
9244.5078125,-15344.11328125,-4763.529296875,-7798.37158203125,-0.25388266261306253,-0.67824865737210938,-0.49697987614436567,-0.54997786427222561
9298.587890625,-15119.3974609375,-4662.22119140625,-7726.56005859375,-0.25388260928603384,-0.67825128735245699,-0.49698394347357849,-0.5499812070536978
9263.90625,-15009.9296875,-4706.26806640625,-7786.48486328125,-0.25388275291861034,-0.67826620734995391,-0.49698639612288786,-0.54999078381585553
9188.3291015625,-15164.9697265625,-4831.9716796875,-7883.8212890625,-0.25387528968012152,-0.67826941534338425,-0.49697600957438615,-0.54998985317008842
9177.8349609375,-15373.4873046875,-4867.77392578125,-7887.33154296875,-0.25386176602161931,-0.67824829946227749,-0.49695756339962205,-0.54997577821923771
9239.3505859375,-15341.712890625,-4765.1201171875,-7799.03076171875,-0.25385054319537681,-0.67822034817070909,-0.49694758371046688,-0.54995848091211053
9292.5458984375,-15121.0263671875,-4664.1787109375,-7731.7646484375,-0.25384592281301316,-0.67821210625202089,-0.49695442447367644,-0.54994579405142419
9261.65625,-15010.2021484375,-4705.39306640625,-7779.68017578125,-0.2538439097113086,-0.67822511831092291,-0.49696859520077502,-0.549936241975722
9189.3642578125,-15162.6728515625,-4828.62109375,-7876.837890625,-0.25383999628962856,-0.67823400391295463,-0.49697559392898499,-0.54992689805514605
9177.3173828125,-15376.2919921875,-4868.30126953125,-7894.61669921875,-0.25383758862062489,-0.67821926119298748,-0.49697362462781569,-0.54992210881726433
9239.435546875,-15349.0166015625,-4766.908203125,-7802.2021484375,-0.25384477706491276,-0.67819130673486583,-0.49697290521519294,-0.54992856403573587
9294.23046875,-15125.9765625,-4662.55078125,-7728.9033203125,-0.25386326713351659,-0.67817494107294496,-0.49697898880240671,-0.54994312570697412
9263.6142578125,-15008.583984375,-4700.3388671875,-7777.96728515625,-0.25388431326307215,-0.67817705096172665,-0.49698408031303853,-0.54995195779796702
9190.4560546875,-15158.5126953125,-4825.70361328125,-7879.322265625,-0.25389736493825832,-0.67818165331053382,-0.49697841172656343,-0.54994501411960006
9174.287109375,-15373.712890625,-4869.35546875,-7891.46337890625,-0.25390032730683609,-0.67817706818203694,-0.49696528981279531,-0.54992824519992145
9235.6796875,-15347.4921875,-4770.0517578125,-7792.25390625,-0.25389866984827103,-0.67817511874013237,-0.49695802666026384,-0.54991722085638017
9292.056640625,-15125.806640625,-4665.23291015625,-7721.5810546875,-0.25389603212165701,-0.67819397219577471,-0.49696218928849473,-0.54991949130461781
9263.6611328125,-15009.4775390625,-4702.04248046875,-7782.3154296875,-0.25389011896627417,-0.6782281058354368,-0.49696755869312986,-0.54992746620013466
9186.9267578125,-15161.609375,-4830.333984375,-7890.4189453125,-0.25387937669386357,-0.67824860317207791,-0.49696157320245493,-0.54992944692891921
9172.7529296875,-15375.9345703125,-4872.47998046875,-7890.24951171875,-0.25387003198813685,-0.67823640877763236,-0.49694672602269468,-0.54992303812360011
9236.25390625,-15352.1318359375,-4769.5341796875,-7792.87548828125,-0.2538719547473362,-0.67820560017759102,-0.49693854446475588,-0.5499140379528008
9291.228515625,-15133.3642578125,-4665.2421875,-7724.837890625,-0.25388735892507569,-0.67818601955795088,-0.49694667123302322,-0.54990538803734246
9259.802734375,-15012.66796875,-4701.80712890625,-7774.541015625,-0.25390711940503885,-0.67818847467507337,-0.49696402220987207,-0.54989405628110621
9183.7744140625,-15161.44921875,-4829.61865234375,-7876.50830078125,-0.2539202069890435,-0.67819789863921132,-0.4969775550819539,-0.54988041818589073
9168.818359375,-15379.021484375,-4876.76220703125,-7895.10595703125,-0.25392466988348472,-0.67820063193708857,-0.49698486128472052,-0.54987454677047298
9232.837890625,-15355.208984375,-4776.6962890625,-7799.15283203125,-0.25392685518977154,-0.67820572130580725,-0.4969938718509066,-0.54988657421131637
9290.0419921875,-15135.162109375,-4669.54345703125,-7723.56689453125,-0.25393140467401759,-0.67823018287644954,-0.49700747091171382,-0.54991131360933376
9261.8544921875,-15012.6875,-4703.5859375,-7774.4658203125,-0.2539362547632934,-0.67826981618474158,-0.49701628614163085,-0.54992846543434837
9188.09375,-15156.6025390625,-4828.68701171875,-7875.20947265625,-0.25393870170377325,-0.67829830554439052,-0.49701130020577716,-0.5499217375161688
9170.240234375,-15374.173828125,-4873.85400390625,-7893.7978515625,-0.25394240035854843,-0.67829835615852196,-0.4969992604813262,-0.54989557803975053
9229.392578125,-15358.4091796875,-4776.76220703125,-7803.80224609375,-0.25395376187818675,-0.67828335417750441,-0.49699827703263239,-0.54986981448904571
9287.576171875,-15139.9619140625,-4670.04248046875,-7729.23291015625,-0.25397167731627984,-0.67827956683911861,-0.49701712165165374,-0.54985916196807794
9261.6943359375,-15011.896484375,-4700.14111328125,-7782.47509765625,-0.25398518613823928,-0.67829217103452233,-0.49704431778434927,-0.54986202641814841
9187.0498046875,-15153.4775390625,-4825.33642578125,-7879.35986328125,-0.253984174777169,-0.67830051998490604,-0.49706110300339573,-0.54986933064112864
9168.0751953125,-15372.6962890625,-4874.34375,-7893.873046875,-0.2539707491267939,-0.67828840245900301,-0.49706155462053619,-0.5498784439581188
9230.4375,-15356.150390625,-4776.73388671875,-7805.05419921875,-0.25395718784184712,-0.67826760071288372,-0.49705484013126167,-0.54989350631660361
9289.759765625,-15137.0166015625,-4669.65625,-7730.82373046875,-0.25395309977276392,-0.67826258582333521,-0.49704928579923141,-0.54991452438758792
9262.96484375,-15007.990234375,-4702.0986328125,-7776.11279296875,-0.25395753332197363,-0.67827748691620571,-0.4970416647348716,-0.54993322747309137
9190.3623046875,-15146.55078125,-4825.4775390625,-7872.8095703125,-0.25396423071929974,-0.67829049218187754,-0.49702593954089286,-0.54994267329032087
9171.171875,-15364.630859375,-4874.748046875,-7891.9248046875,-0.25397079660681476,-0.67828294890466945,-0.49700736474204155,-0.5499466361483436
9230.8798828125,-15353.6845703125,-4778.55078125,-7800.76220703125,-0.25397887205624703,-0.67826300051958244,-0.49700010456461446,-0.54995413381105318
9288.9697265625,-15137.919921875,-4670.53173828125,-7729.6376953125,-0.25398660471342271,-0.67825175537300009,-0.49701002209951772,-0.54996539212055173
9264.9697265625,-15003.228515625,-4697.5908203125,-7771.33154296875,-0.25398628518163646,-0.67825206481382849,-0.49702606295548191,-0.54996870652358731
9193.0166015625,-15141.7978515625,-4823.56689453125,-7867.3037109375,-0.25397261078386452,-0.67824393460127819,-0.49703295516494311,-0.54995391387270365
9173.3837890625,-15363.3505859375,-4876.00927734375,-7886.84228515625,-0.2539511027639072,-0.67821339018442806,-0.49702906178894296,-0.54992564275872591
9232.0,-15357.0732421875,-4781.9765625,-7797.0634765625,-0.25393437766583921,-0.67817474511507236,-0.49702593635013231,-0.54989900160348149
9291.28515625,-15142.8330078125,-4672.34814453125,-7719.83056640625,-0.25392951810105929,-0.67815462783166791,-0.49703081440430619,-0.54988307524657443
9265.8447265625,-15008.998046875,-4698.4375,-7767.33154296875,-0.25393179900616009,-0.67815858667879914,-0.49703631372254481,-0.5498731344853196
9190.8515625,-15144.7626953125,-4822.96484375,-7871.2470703125,-0.2539320340428548,-0.67816546323097782,-0.49703143130812599,-0.54986017703431478
9169.392578125,-15365.3369140625,-4876.31982421875,-7892.4892578125,-0.2539274267106742,-0.67815718853525309,-0.49701843386302369,-0.54984344055565015
9226.908203125,-15361.1201171875,-4784.22607421875,-7801.7412109375,-0.25392230509586594,-0.67814346826184324,-0.49701190971181536,-0.54982909040118677
9287.6328125,-15145.8544921875,-4673.345703125,-7722.78564453125,-0.25391968215249872,-0.67814799759204591,-0.49702058932212728,-0.54981888346709962
9261.986328125,-15011.162109375,-4699.5009765625,-7771.80224609375,-0.2539168522737974,-0.67817546640739468,-0.49703623229032495,-0.54980691437665297
9188.4423828125,-15145.30859375,-4824.7060546875,-7871.28466796875,-0.25391148365922839,-0.6782045195303058,-0.49704446452511025,-0.54979036623854849
9168.6396484375,-15367.3603515625,-4878.6728515625,-7900.2353515625,-0.25390878972700731,-0.67821581111119755,-0.49704283782345832,-0.5497787706890398
9228.6396484375,-15364.216796875,-4785.51513671875,-7817.5625,-0.25391796166445496,-0.67821623791474872,-0.49704205335943358,-0.54978643023075524
9289.91015625,-15152.197265625,-4676.27294921875,-7730.8046875,-0.253940884791518,-0.67822640101871978,-0.49704971691303429,-0.54981545308717061
9271.162109375,-15010.193359375,-4699.25634765625,-7762.18359375,-0.25396773080544233,-0.67824961633901859,-0.49705971748123168,-0.54985125327201523
9197.138671875,-15140.66796875,-4824.00927734375,-7869.57177734375,-0.25398586257317535,-0.67826625172589794,-0.49706182056957438,-0.54987760899214821
9174.6357421875,-15364.0654296875,-4878.69189453125,-7906.08935546875,-0.2539912067197293,-0.67826161482153913,-0.49705749217283168,-0.54989310326749585
9234.013671875,-15363.5576171875,-4785.81640625,-7811.171875,-0.25398823168829193,-0.67824836626980833,-0.49705911267559627,-0.54990866661501925
9293.609375,-15153.806640625,-4675.46337890625,-7722.81396484375,-0.25398005437792337,-0.67825119275306478,-0.49707293038836436,-0.54993031945412418
9268.791015625,-15014.34375,-4698.2587890625,-7769.51513671875,-0.25396309952890733,-0.67827346630462537,-0.49708917042511619,-0.54994999790747434
9192.103515625,-15144.30078125,-4824.046875,-7876.3955078125,-0.25393375154673653,-0.67829131467633919,-0.49709349347499243,-0.54995581483353639
9170.27734375,-15366.3720703125,-4880.74365234375,-7904.19775390625,-0.25389741024708018,-0.67828407184053263,-0.49708489529768929,-0.54994716728293247
9227.689453125,-15370.2490234375,-4790.50341796875,-7808.79052734375,-0.25386676785363943,-0.67826091171433189,-0.49707617184473563,-0.54993469412784179
9292.8564453125,-15156.6396484375,-4676.92236328125,-7721.65625,-0.25385078793387006,-0.6782486774400599,-0.49707671643425316,-0.54992662410488335
9273.345703125,-15008.978515625,-4696.9033203125,-7765.8447265625,-0.25384844320869204,-0.67825822138515002,-0.49708127521738443,-0.54992114661528035
9198.861328125,-15134.908203125,-4822.16455078125,-7867.20947265625,-0.2538544510471431,-0.67827447027649435,-0.49707963506252834,-0.549914391915034
9174.5322265625,-15360.2451171875,-4881.21435546875,-7892.66845703125,-0.25386766799443317,-0.67828142356534549,-0.49707306584828759,-0.54991049408367021
9230.08984375,-15367.435546875,-4793.67529296875,-7807.0966796875,-0.25388962497434864,-0.67828502990389039,-0.49707395207509097,-0.5499171580467529
9292.3857421875,-15158.5693359375,-4679.83056640625,-7727.736328125,-0.25391542151282626,-0.67830110705250968,-0.49708848219047364,-0.54993164558762087
9274.9833984375,-15009.40234375,-4695.52001953125,-7767.5576171875,-0.25393128351565847,-0.67832588641015967,-0.49710625338752962,-0.54993768656549646
9201.9013671875,-15130.27734375,-4817.5625,-7862.59765625,-0.25392517922766505,-0.67833283825050539,-0.49711190537312039,-0.54992077321517663
9173.5810546875,-15357.3271484375,-4880.58349609375,-7894.61669921875,-0.2538990554110932,-0.6783040337391848,-0.49710400278396055,-0.54988454139290244
9228.4521484375,-15368.3203125,-4794.92724609375,-7809.9013671875,-0.25386766641126446,-0.67825555116908776,-0.49709615443129673,-0.54984810032738318
9294.484375,-15159.162109375,-4681.27978515625,-7730.42822265625,-0.25384502207720711,-0.67822192816252214,-0.4970989720512824,-0.54982757899345203
9277.2607421875,-15007.0966796875,-4696.11279296875,-7762.24951171875,-0.25383425169585733,-0.67821822874747817,-0.49710697685906402,-0.54982399558968809
9204.4521484375,-15125.44921875,-4818.27783203125,-7861.8916015625,-0.25383102971250776,-0.67822770839413915,-0.49710744785552735,-0.5498295804803397
9174.908203125,-15352.7431640625,-4881.0634765625,-7898.96484375,-0.25383287361408741,-0.67822855120828363,-0.49709842471586396,-0.54984040928171685
9228.921875,-15368.978515625,-4794.24951171875,-7811.83984375,-0.25384065707475073,-0.67822175255590733,-0.49709123538903582,-0.54985737160546155
9293.1572265625,-15164.1787109375,-4681.65625,-7738.0234375,-0.25385170962788356,-0.67822337306201574,-0.49709471102249431,-0.54987655544359892
9276.0380859375,-15009.2890625,-4695.896484375,-7771.54833984375,-0.25385689903053638,-0.67823516027983033,-0.49710332997855888,-0.54988635873667624
9203.7080078125,-15125.9384765625,-4815.69873046875,-7856.4892578125,-0.25384864128298351,-0.67823734926049217,-0.49710553556984211,-0.54987904241835872
9178.220703125,-15349.2890625,-4876.03759765625,-7891.7080078125,-0.25383051909842924,-0.67821547210817523,-0.49710017793233929,-0.54986253967727239
9230.4091796875,-15365.72265625,-4790.16455078125,-7806.04248046875,-0.25381517418632049,-0.67818406801065456,-0.49709782104090566,-0.54985525691160742
9293.826171875,-15162.126953125,-4675.85888671875,-7720.8095703125,-0.25381169828999689,-0.67817260265584267,-0.49710493507912817,-0.54986773128552835
9275.943359375,-15007.623046875,-4689.0634765625,-7756.79052734375,-0.25381745266988825,-0.67819005277764333,-0.4971130679883165,-0.54989224366039535
9203.69921875,-15120.5556640625,-4811.33154296875,-7861.46826171875,-0.25382351213417054,-0.67821437722269751,-0.4971084666253604,-0.54991162543705374
9177.515625,-15344.771484375,-4876.5458984375,-7899.07763671875,-0.25382550736886589,-0.67822035841777528,-0.49708940125727996,-0.54991485508268101
9232.4423828125,-15363.4921875,-4791.068359375,-7810.6728515625,-0.2538258942239493,-0.67820851517326075,-0.49706770612861811,-0.54990106409990791
9294.794921875,-15160.4990234375,-4675.34130859375,-7722.0234375,-0.25382662974455161,-0.67819792015244995,-0.49705273447299919,-0.54987190635756966
9275.953125,-15004.71484375,-4687.162109375,-7759.15283203125,-0.2538243923154373,-0.67819576387678804,-0.49704010180068503,-0.54982816045007099
9199.7080078125,-15119.953125,-4811.1904296875,-7858.3154296875,-0.25381578270406974,-0.67818733784747953,-0.49702074153460873,-0.54977747742547567
9172.0283203125,-15346.447265625,-4876.95068359375,-7899.6142578125,-0.25380464837871908,-0.67815997896564917,-0.49699727320229248,-0.54973987999823537
9227.990234375,-15367.115234375,-4791.78369140625,-7813.91064453125,-0.25379984542361606,-0.6781260687094236,-0.49698402954172122,-0.5497365951874621
9296.2255859375,-15163.69921875,-4673.95751953125,-7729.2705078125,-0.25380514069335985,-0.67811102269807477,-0.49698942740400559,-0.54977002903269956
9280.0283203125,-15003.37890625,-4683.57666015625,-7765.98583984375,-0.25381474559170153,-0.67812123345734021,-0.49700416575782147,-0.54981824097420606
9204.931640625,-15113.3740234375,-4805.666015625,-7861.46826171875,-0.25382104822077617,-0.67813587444294887,-0.49701161761274004,-0.54985299770519913
9174.287109375,-15342.701171875,-4873.93896484375,-7895.47314453125,-0.25382439233350468,-0.67813454490030434,-0.49700704328875867,-0.54986290693725315
9229.30859375,-15369.08203125,-4792.24462890625,-7816.6494140625,-0.25383141591468211,-0.67812348723595717,-0.497000434590881,-0.54985752269996668
9293.8828125,-15169.5244140625,-4677.1484375,-7732.0751953125,-0.25384382469602695,-0.67812467235202178,-0.49700011860387028,-0.5498516942727496
9280.150390625,-15004.30078125,-4685.20458984375,-7757.07275390625,-0.25385296152480352,-0.67814292129495846,-0.49700023128789572,-0.54985134905118394
9206.8232421875,-15112.7529296875,-4806.955078125,-7855.01171875,-0.25384845288814234,-0.67815671658475096,-0.49698937226039819,-0.549855322461553
9176.1884765625,-15341.703125,-4874.8896484375,-7892.86572265625,-0.25383057489695021,-0.67814620423930017,-0.49696830873121867,-0.54986436695665242
