eye,channel 2,channel 3,alpha,eye filtered,channel 2 filtered,channel 3 filtered,alpha filtered
9055.416015625,-15520.4609375,-5357.76953125,-8246.9365234375,-0.24726660022605537,-0.67226977246503561,-0.49642978423392142,-0.54652913991097762
9057.986328125,-15613.412109375,-5305.46826171875,-8166.64453125,-0.2473503608835371,-0.67222790623088735,-0.4964009476109314,-0.54651294071884671
9130.4755859375,-15443.6513671875,-5179.6328125,-8070.68212890625,-0.24742717300008565,-0.67220106442454441,-0.49638616438768041,-0.54651345899936687
9132.056640625,-15231.5478515625,-5146.4658203125,-8072.31982421875,-0.24749237087640422,-0.67220749057159024,-0.49638657994329249,-0.54652112711890832
9026.7392578125,-15279.7080078125,-5256.76220703125,-8172.45166015625,-0.2475415467648853,-0.67223074446777797,-0.49638731820314419,-0.54651885743759021
8963.8681640625,-15514.013671875,-5355.529296875,-8236.677734375,-0.2475859216772916,-0.67224144093965255,-0.49637721837251741,-0.54650135067956951
8957.091796875,-15610.08984375,-5308.16015625,-8169.7880859375,-0.24765521787188208,-0.67223241839680004,-0.49636003332512774,-0.54647881836372469
8967.9150390625,-15446.296875,-5182.57861328125,-8068.357421875,-0.2477818110734086,-0.67222167054169191,-0.49634457489438605,-0.54646175524970686
8945.8828125,-15236.583984375,-5146.08935546875,-8063.6142578125,-0.24798193278418398,-0.67222206164876119,-0.496330410455531,-0.5464476902598816
8850.8984375,-15278.5126953125,-5249.49658203125,-8166.81396484375,-0.24825289911494419,-0.67222157401053617,-0.49631037689434587,-0.54642692314226438
8741.7880859375,-15513.0263671875,-5351.8212890625,-8235.068359375,-0.24858659462803534,-0.67220171664237094,-0.49628578494772474,-0.54639811947533179
8743.6611328125,-15612.6875,-5304.77197265625,-8171.80224609375,-0.24898262701846602,-0.67216772682686166,-0.49627084083856882,-0.5463717630141075
8781.8916015625,-15447.3505859375,-5174.04248046875,-8069.30810546875,-0.2494487808503012,-0.67214711690846418,-0.49627705211028439,-0.5463567819478018
8757.298828125,-15233.966796875,-5135.5390625,-8071.736328125,-0.24999288493467195,-0.67215656098903176,-0.49629689337076949,-0.54634903381722433
8635.623046875,-15276.197265625,-5241.65625,-8172.884765625,-0.25061681216595028,-0.67218116588948496,-0.49630906241160139,-0.5463377574631364
8513.0166015625,-15507.2373046875,-5344.24462890625,-8225.4306640625,-0.25131466219736054,-0.67219399721777662,-0.4963000221308177,-0.54632133605134747
8473.2802734375,-15609.03515625,-5300.150390625,-8158.861328125,-0.25206975741456039,-0.67218936028284082,-0.49627523413891422,-0.54631082111595641
8484.1220703125,-15445.2421875,-5171.21875,-8066.76708984375,-0.25285159447475225,-0.67218532884202742,-0.4962474229064876,-0.54631615695336944
8429.392578125,-15234.2119140625,-5135.52001953125,-8085.96728515625,-0.25362345838886702,-0.67219383948075728,-0.49621944939588397,-0.5463331566250319
8315.8681640625,-15276.216796875,-5243.6611328125,-8179.75537109375,-0.25436506805193687,-0.67220113901372314,-0.49618499472274252,-0.54634777453412486
8232.4423828125,-15510.8330078125,-5348.53662109375,-8235.208984375,-0.25509498029305228,-0.67218633703414254,-0.49614431062506142,-0.54635112667567787
8238.5126953125,-15616.724609375,-5305.18603515625,-8171.26611328125,-0.25586916393770764,-0.67215238719052295,-0.49611104811128875,-0.54634597255406314
8306.0234375,-15456.0380859375,-5176.47998046875,-8077.251953125,-0.25674970264665986,-0.67212603242569802,-0.49609892875132544,-0.54633911877853847
8327.125,-15244.103515625,-5138.861328125,-8082.748046875,-0.25776412855801301,-0.67212578333629702,-0.49610577425821517,-0.54633354784405364
8292.771484375,-15280.791015625,-5244.8095703125,-8181.33642578125,-0.25888284176136195,-0.67214112596959674,-0.49611696409758421,-0.54633178197525056
8277.345703125,-15512.7626953125,-5351.115234375,-8246.7861328125,-0.26002421178734125,-0.67215083231874928,-0.49612411095906467,-0.54634271775999099
8355.3974609375,-15618.6728515625,-5310.79541015625,-8179.21875,-0.2610767735749161,-0.67215444816481928,-0.49613385216212802,-0.54637699719158983
8480.677734375,-15459.69921875,-5188.24462890625,-8080.103515625,-0.26192532145150133,-0.67217294517556536,-0.49615519528871271,-0.54643259721672643
8548.197265625,-15243.1337890625,-5154.0517578125,-8079.2470703125,-0.2624767217222374,-0.67221725469651405,-0.49618343154817235,-0.54648961317142764
8544.71484375,-15273.1953125,-5262.1552734375,-8180.9130859375,-0.2626833367341998,-0.67226820355339234,-0.49620357118337033,-0.54652506758872599
8546.7197265625,-15501.609375,-5373.26123046875,-8251.9248046875,-0.26255437823005384,-0.67229641061718082,-0.49620959784115681,-0.54653333182165775
8630.541015625,-15614.34375,-5336.14111328125,-8188.3857421875,-0.26214456071785719,-0.67229622924056232,-0.49621399374985392,-0.54652881044375956
8748.150390625,-15462.484375,-5210.50341796875,-8090.23046875,-0.2615244894595164,-0.67228851562611636,-0.49623478851532282,-0.54652832269127249
8800.564453125,-15243.0498046875,-5164.724609375,-8084.0283203125,-0.26075371519888857,-0.67228942797781321,-0.49627723681386082,-0.54653503310262108
8776.357421875,-15270.3154296875,-5264.6494140625,-8179.15283203125,-0.25987430600195593,-0.67228852495268987,-0.49633341022709759,-0.54654217460757759
8757.873046875,-15499.8115234375,-5371.12451171875,-8250.4658203125,-0.2589216955658471,-0.67226606188319848,-0.49639753531381814,-0.54654832642760542
8817.7314453125,-15614.173828125,-5333.46826171875,-8188.5458984375,-0.2579345809212007,-0.67222504678445938,-0.49647332625607854,-0.5465618871423793
8920.630859375,-15464.583984375,-5210.4091796875,-8093.65625,-0.2569529227823284,-0.67219296902751335,-0.49656176639426086,-0.54658871474257353
8956.818359375,-15241.8447265625,-5163.3037109375,-8088.884765625,-0.25601056726836297,-0.67218954122425467,-0.4966468250309849,-0.54662074175447151
8913.826171875,-15264.0849609375,-5262.447265625,-8188.3671875,-0.25513347034103478,-0.67220346618914117,-0.49670186176179265,-0.54664229706761414
8883.576171875,-15495.8310546875,-5372.6494140625,-8253.4208984375,-0.25434265561916569,-0.67220914045376634,-0.49671269814155794,-0.54664684765966687
8932.4326171875,-15614.08984375,-5337.044921875,-8194.333984375,-0.2536522443776465,-0.67220001463375445,-0.49669037006419353,-0.54664290250079173
9014.7666015625,-15465.1015625,-5211.99072265625,-8098.27783203125,-0.25306088713837283,-0.67219340884792167,-0.4966586685093145,-0.54664254448025507
9042.0615234375,-15247.7080078125,-5167.5107421875,-8094.17431640625,-0.25254813414038157,-0.67220172195406924,-0.49663278768677621,-0.54664877442788218
8991.689453125,-15269.49609375,-5267.67041015625,-8186.861328125,-0.25208532414844603,-0.67221155284963652,-0.49661431045348714,-0.54665765221683815
8947.6796875,-15497.9296875,-5376.2919921875,-8257.044921875,-0.25165369807821092,-0.67220097243814014,-0.49660369948053829,-0.5466694603882194
8987.6044921875,-15620.7431640625,-5343.52001953125,-8201.966796875,-0.25125246319804972,-0.67217170952345362,-0.4966083165603033,-0.54669073788501732
9066.2685546875,-15472.4521484375,-5216.55517578125,-8104.50830078125,-0.25089035261338821,-0.67215133458629572,-0.49663310006698813,-0.54672317587569019
9084.89453125,-15245.7509765625,-5163.6328125,-8088.79052734375,-0.25057250405518672,-0.67216088928578255,-0.49666829978676913,-0.54675571135986611
9028.2451171875,-15265.4306640625,-5262.18359375,-8177.873046875,-0.25029715782130885,-0.67219053400467166,-0.49669486342908814,-0.54677344005206263
8987.8310546875,-15492.52734375,-5370.4189453125,-8248.197265625,-0.25006163592100639,-0.67221492689253248,-0.49670377998177184,-0.54677396112396637
9027.9814453125,-15618.3623046875,-5338.654296875,-8195.5576171875,-0.24986534586029654,-0.6722261339821004,-0.49670470387423887,-0.54677000106752582
9105.1015625,-15474.1171875,-5212.52685546875,-8098.97412109375,-0.24970432684078603,-0.67223896411240325,-0.49671167378015502,-0.54677376355599927
9120.30078125,-15252.0380859375,-5162.78564453125,-8092.43310546875,-0.2495661693502875,-0.67226294089540051,-0.49672388334598405,-0.54678209069182049
9064.6591796875,-15268.875,-5261.873046875,-8194.494140625,-0.24943500115941616,-0.67228205061139279,-0.4967264075241169,-0.54678074530902698
9014.9736328125,-15492.1220703125,-5369.70361328125,-8261.2890625,-0.24930223776556834,-0.67227283665572202,-0.4967096000412306,-0.54676184331887667
9048.150390625,-15614.9462890625,-5335.99072265625,-8197.3837890625,-0.24916991104252179,-0.67223766620501479,-0.49668157076412489,-0.54673276607282417
9122.50390625,-15469.49609375,-5208.43310546875,-8097.96728515625,-0.24904269990659597,-0.67220727260741087,-0.49665816254680767,-0.54670763908127362
9140.1318359375,-15245.03515625,-5157.1669921875,-8085.93896484375,-0.24891984905046788,-0.67220688879802526,-0.49664497706341004,-0.5466950017181913
9086.173828125,-15259.8681640625,-5254.08935546875,-8182.64453125,-0.24879804141006628,-0.67222896768975304,-0.49663523578570878,-0.54669700208613692
9032.7431640625,-15491.3408203125,-5367.90576171875,-8260.1884765625,-0.24868071336445174,-0.67224645820745743,-0.49662401131814987,-0.54671607709955627
9062.1171875,-15623.642578125,-5339.28466796875,-8204.0654296875,-0.24857953834792301,-0.67224661505823302,-0.49661671132784163,-0.5467538998576088
9132.931640625,-15485.2138671875,-5215.26611328125,-8111.8212890625,-0.24850371059609649,-0.6722401153814328,-0.49661911010771337,-0.54680100038917701
9151.162109375,-15257.666015625,-5160.81884765625,-8090.73876953125,-0.24844938890714013,-0.67223713310756672,-0.49662397903837069,-0.54683386051924043
9093.458984375,-15266.173828125,-5256.34814453125,-8183.96240234375,-0.24840265100300454,-0.67222859406408353,-0.49661587311611288,-0.54683094093511542
9038.0048828125,-15491.28515625,-5369.1953125,-8258.6259765625,-0.24835278063815427,-0.67220204852780674,-0.49659075485517012,-0.54679416804687819
9066.4375,-15620.2919921875,-5338.60693359375,-8201.9580078125,-0.24830026757884124,-0.67217000993200582,-0.49656489968790268,-0.54675105958607106
9141.806640625,-15480.25390625,-5209.92919921875,-8099.6142578125,-0.2482515852095378,-0.67216710594202733,-0.49655947196514449,-0.5467324033630292
9162.908203125,-15252.7529296875,-5153.666015625,-8082.748046875,-0.24820975815975072,-0.67221294343947213,-0.49657841434474986,-0.54674800724713746
9106.9462890625,-15256.771484375,-5247.28466796875,-8181.138671875,-0.24817328084569137,-0.6722858804693741,-0.49660610344900485,-0.54678408582965143
9050.1083984375,-15481.9013671875,-5363.00244140625,-8260.30078125,-0.2481424153049574,-0.67234213875922633,-0.49662571173172487,-0.54681986293071694
9078.1455078125,-15619.90625,-5338.27783203125,-8205.826171875,-0.24812101029267761,-0.67235764751637461,-0.49663364762346973,-0.54684159917834685
9151.0966796875,-15484.5556640625,-5209.52490234375,-8100.2919921875,-0.24810916175332462,-0.67234250311209576,-0.49663357095648658,-0.54684229863615041
9171.6513671875,-15255.642578125,-5153.05419921875,-8090.84228515625,-0.24809690306062243,-0.67231592654972283,-0.49662280442710194,-0.54681750819324415
9113.81640625,-15257.9482421875,-5247.896484375,-8195.6142578125,-0.24807000944133525,-0.67228070508630811,-0.49659354996851063,-0.54677015543543905
9054.861328125,-15481.0634765625,-5363.02099609375,-8251.275390625,-0.24802344913836724,-0.67223163198918878,-0.4965483814547072,-0.54671846844857386
9080.197265625,-15620.2451171875,-5339.4541015625,-8199.6142578125,-0.24796683523805593,-0.67218101878359149,-0.49650678567030021,-0.54669029843718997
9153.2607421875,-15488.677734375,-5213.81640625,-8104.63037109375,-0.24791518465393,-0.67215877421924308,-0.49648971389226221,-0.54670265764708781
9174.9267578125,-15260.3857421875,-5154.6728515625,-8083.25634765625,-0.2478761209078145,-0.67218074386096316,-0.49649908991884956,-0.54674681356157884
9116.009765625,-15260.98828125,-5250.17431640625,-8187.6328125,-0.24784797938833752,-0.67222635676824793,-0.49651774676290278,-0.54679614355769235
9058.5693359375,-15481.5244140625,-5365.23291015625,-8260.0185546875,-0.24782817411983199,-0.67225815004233191,-0.49652976351325323,-0.54682823105125833
9079.943359375,-15623.642578125,-5342.4091796875,-8211.115234375,-0.24781835285467535,-0.67226119165196174,-0.49653550214136721,-0.54683738007120197
9148.423828125,-15492.20703125,-5218.03271484375,-8105.873046875,-0.24781925977285219,-0.672253682412841,-0.49654407261166639,-0.54682819155470463
9168.57421875,-15260.921875,-5157.20458984375,-8086.78564453125,-0.2478241370353666,-0.67225785307259567,-0.49655648668254465,-0.54680483116326595
9102.5791015625,-15259.0869140625,-5250.24951171875,-8183.896484375,-0.24782236550306758,-0.6722716660572845,-0.49656380916029652,-0.54677216039486598
9041.65625,-15478.2021484375,-5363.6044921875,-8256.818359375,-0.24781074770212849,-0.67227767813249351,-0.49656197775532795,-0.54674372790875947
9058.380859375,-15627.2373046875,-5345.38330078125,-8219.0498046875,-0.24779830674562286,-0.67227285943645609,-0.49656079281121779,-0.54673886893076995
9123.0400390625,-15500.611328125,-5221.1669921875,-8114.37158203125,-0.24779804250685733,-0.67227508261428204,-0.49657259976674134,-0.5467658733594658
9133.72265625,-15266.2685546875,-5155.98095703125,-8080.8095703125,-0.24781579448471278,-0.67229647561148598,-0.49659513949758488,-0.54681036743150868
9065.4873046875,-15255.51953125,-5243.88720703125,-8178.3623046875,-0.24784958181681824,-0.67232205354379959,-0.4966124280278949,-0.54684580777715031
8999.849609375,-15470.8046875,-5358.64453125,-8251.90625,-0.24789834254788354,-0.67232618754465534,-0.49661371520755321,-0.54685683605019697
9018.4375,-15618.59765625,-5339.42578125,-8202.2119140625,-0.24796678769475999,-0.67230682040950529,-0.49660586446903726,-0.546849806368369
9079.9814453125,-15497.4775390625,-5218.4189453125,-8110.03271484375,-0.24805956868014822,-0.67229073101591963,-0.49660289857812023,-0.54684011506372365
9099.7744140625,-15268.8564453125,-5157.38330078125,-8095.93408203125,-0.24817356341480448,-0.67230057428883361,-0.49660690062591833,-0.54683362078556197
9042.287109375,-15257.873046875,-5247.22802734375,-8178.861328125,-0.24829982054599736,-0.67232596129758193,-0.49660574023762,-0.54682416555736291
8973.5625,-15472.583984375,-5364.20703125,-8252.1689453125,-0.24843279856690295,-0.67233635618816867,-0.49659011759795851,-0.54680656208548573
8994.033203125,-15621.8349609375,-5348.12255859375,-8209.9765625,-0.24857364434381271,-0.67231863251956614,-0.49656665578737452,-0.54678551033278211
9061.67578125,-15499.4638671875,-5223.1904296875,-8110.72021484375,-0.24872207386965539,-0.67229064270630712,-0.49655000371330055,-0.5467695851833434
9079.47265625,-15267.5859375,-5160.86572265625,-8083.79296875,-0.24886767028314913,-0.67227570169128281,-0.49654580881815352,-0.54676119460767392
9019.3505859375,-15254.400390625,-5250.08935546875,-8180.931640625,-0.24899360552776639,-0.67227474674771004,-0.49654797163703573,-0.54675747030800526
8954.5595703125,-15473.4208984375,-5371.6611328125,-8268.2255859375,-0.24909011871807454,-0.67227285786144475,-0.49655245626305117,-0.54675923736568577
8971.3974609375,-15628.0751953125,-5359.162109375,-8219.2001953125,-0.24916215825974364,-0.67226704338301757,-0.49656624464751903,-0.54677240588376608
9042.7392578125,-15506.287109375,-5231.80224609375,-8116.66845703125,-0.24922272253808345,-0.672272952944868,-0.49659720977598037,-0.54679751195378679
9065.919921875,-15269.298828125,-5161.044921875,-8083.67041015625,-0.24928108417267922,-0.67229983183800823,-0.49663876910009208,-0.54682257370513676
9015.1904296875,-15255.482421875,-5248.06591796875,-8175.3037109375,-0.24933984254621544,-0.67233034000410208,-0.49667243224350988,-0.54683283423612095
8951.0498046875,-15473.08203125,-5369.75048828125,-8258.0419921875,-0.24940109834479879,-0.67233735736872424,-0.49668765274571836,-0.54682808854680065
8964.5078125,-15626.220703125,-5357.0166015625,-8216.0185546875,-0.24946944866479134,-0.67231841303376083,-0.49669369752768933,-0.54682514388233705
9035.05859375,-15507.736328125,-5232.77197265625,-8116.09423828125,-0.24954535403144779,-0.67230132330454295,-0.49670718002284087,-0.54683959099389445
9062.033203125,-15269.826171875,-5161.67529296875,-8086.701171875,-0.24961815738831597,-0.67231116969143667,-0.49673062968226001,-0.54686742740556638
9005.1103515625,-15247.6796875,-5245.75048828125,-8176.4892578125,-0.24967107543489209,-0.67234044859862474,-0.49674950063979967,-0.54688848309039673
8943.642578125,-15461.91015625,-5366.0986328125,-8257.6943359375,-0.24969556710874372,-0.67236056288902313,-0.4967508629885557,-0.54688732999121104
8963.9345703125,-15615.6513671875,-5351.482421875,-8208.71484375,-0.24969932614379611,-0.67235811417446989,-0.49673892156520089,-0.54686697070620582
9032.6962890625,-15500.931640625,-5227.68017578125,-8109.458984375,-0.2496988111166501,-0.67234755976184835,-0.49672784285464466,-0.54684155336900431
9055.88671875,-15266.9365234375,-5159.96240234375,-8083.99072265625,-0.2497054154812221,-0.67234542197604052,-0.49672311794134377,-0.54682076134371027
9002.7197265625,-15241.298828125,-5242.51318359375,-8167.72705078125,-0.24972049772607516,-0.67234379910475384,-0.496716935861931,-0.54680560853454752
8942.5791015625,-15454.0615234375,-5363.42578125,-8251.3603515625,-0.24974147520368958,-0.67232065709096289,-0.49670235645116345,-0.5467963001612941
8961.3369140625,-15616.3671875,-5356.84716796875,-8218.861328125,-0.24976746327274987,-0.67227251599418159,-0.49668497414236268,-0.54679608480695152
9028.0849609375,-15503.642578125,-5235.322265625,-8123.5107421875,-0.24979660567947853,-0.67222360017309646,-0.49667529606167771,-0.54680369923871996
9051.5390625,-15265.30859375,-5162.37158203125,-8095.6142578125,-0.24982153778798277,-0.67219773141601513,-0.49667314735556367,-0.54680712672233345
8995.21875,-15236.1787109375,-5243.83056640625,-8175.36962890625,-0.24983316809269995,-0.67219062420940823,-0.49666730929577119,-0.54679264246453796
8935.3408203125,-15447.1904296875,-5364.5927734375,-8251.3603515625,-0.24983062543419893,-0.6721798345590102,-0.49665231979328239,-0.546762062577963
8950.220703125,-15608.3203125,-5357.64697265625,-8209.8349609375,-0.24982457078482082,-0.6721578979750682,-0.49663939827740411,-0.54673665485406964
9022.484375,-15500.931640625,-5237.75048828125,-8120.310546875,-0.24982803839216988,-0.67214245766110747,-0.49664499455205141,-0.54673978589358807
9055.265625,-15265.7509765625,-5163.689453125,-8075.26611328125,-0.24984492336235103,-0.67214929197593654,-0.49667048822157056,-0.54677586606469386
9003.068359375,-15234.6162109375,-5242.59765625,-8169.42138671875,-0.24986945362726318,-0.67216594570698118,-0.49669928759747151,-0.54682766882094125
8939.9248046875,-15440.9599609375,-5361.8916015625,-8254.9365234375,-0.24989565606277955,-0.67216364310740528,-0.49671522791656164,-0.54687206833996183
8959.5859375,-15605.0068359375,-5355.5009765625,-8211.7275390625,-0.2499231261764493,-0.6721329450461766,-0.49671860459619749,-0.54689452001472894
9034.6259765625,-15496.8564453125,-5232.310546875,-8110.37158203125,-0.2499515429377466,-0.67209567653780378,-0.49672031850678866,-0.54688948934657744
9067.078125,-15260.724609375,-5158.1083984375,-8079.68017578125,-0.2499728615235661,-0.6720772033583563,-0.49672423988038894,-0.54685525733421136
9019.10546875,-15224.931640625,-5235.8115234375,-8167.2001953125,-0.24997411266512135,-0.67207613331432725,-0.4967225420836629,-0.54679658952872801
8959.0869140625,-15428.837890625,-5355.322265625,-8248.5078125,-0.24994934075339215,-0.67207082468566226,-0.49670920763593618,-0.54673178910438125
8977.138671875,-15599.9248046875,-5352.3388671875,-8217.4306640625,-0.24990593317416876,-0.67205129546132225,-0.49669106872537094,-0.54668822420365404
9050.814453125,-15498.9267578125,-5230.8798828125,-8111.849609375,-0.2498568561355512,-0.6720313484090924,-0.49667959459012223,-0.54668313317472872
9080.6875,-15262.126953125,-5155.52001953125,-8074.447265625,-0.24980812366084587,-0.67202491019504007,-0.49667447788233859,-0.54670845972594162
9031.33203125,-15224.6396484375,-5233.48681640625,-8165.44921875,-0.24975647023956166,-0.67202156584445516,-0.49666268219939474,-0.54673825228665773
8970.55078125,-15431.7548828125,-5358.51318359375,-8252.0654296875,-0.24969840793227091,-0.67199795440456267,-0.49663584938722799,-0.54675199726562651
8989.7509765625,-15603.3125,-5356.97900390625,-8220.978515625,-0.24963743826424123,-0.67195138457587666,-0.49660319960562316,-0.54674871943535885
9062.0615234375,-15499.689453125,-5234.1083984375,-8115.642578125,-0.24958018574102928,-0.67190939396053517,-0.49658217267493354,-0.54673897526092352
9097.91015625,-15260.6962890625,-5155.69873046875,-8074.55078125,-0.24952818121034906,-0.6718999560532245,-0.49657870024757522,-0.54672895418606404
9054.013671875,-15224.150390625,-5234.07080078125,-8163.00244140625,-0.24947755666326588,-0.67192002833255637,-0.49658283722001489,-0.54671763209495061
8996.52734375,-15423.265625,-5352.9599609375,-8236.2451171875,-0.24942678157657483,-0.67194270225354502,-0.49658451528979902,-0.54670701048897385
9013.81640625,-15592.677734375,-5350.4375,-8203.47265625,-0.24938035243257881,-0.67195167069514805,-0.49658704713085094,-0.54670667002394446
9091.6513671875,-15491.943359375,-5226.26806640625,-8104.34814453125,-0.24934164477018197,-0.67195633450599646,-0.4965997935736618,-0.54672286829720407
9128.0380859375,-15254.7392578125,-5145.80712890625,-8073.1669921875,-0.24930390614025089,-0.67196936025003462,-0.49662068055924069,-0.54674595000120163
9081.0634765625,-15219.3974609375,-5227.99072265625,-8163.25634765625,-0.24925250173885963,-0.67198081482546046,-0.4966335820532003,-0.54675462089631977
9019.001953125,-15427.1904296875,-5354.89892578125,-8251.4072265625,-0.24917750366241667,-0.67196696314732385,-0.49662525322876844,-0.54673452132983524
9030.9931640625,-15600.52734375,-5355.65185546875,-8217.091796875,-0.24908206318898318,-0.67192259828145495,-0.49659962411627084,-0.54669011534081668
9107.9716796875,-15505.966796875,-5236.931640625,-8113.609375,-0.24897724068460911,-0.67187203741116808,-0.49657092135905012,-0.54663789306737642
9146.193359375,-15271.3125,-5156.3955078125,-8078.3154296875,-0.2488711805696347,-0.67184260077799252,-0.49654609798894533,-0.54659240643652784
9099.265625,-15224.9501953125,-5228.1787109375,-8160.4609375,-0.248766595436551,-0.67183583799711688,-0.49652117608488439,-0.54656268921470741
9038.91796875,-15425.826171875,-5351.96240234375,-8249.3837890625,-0.2486676584427889,-0.67183466858783725,-0.49649575234057436,-0.54655834716883755
9057.44921875,-15604.6396484375,-5354.53173828125,-8221.779296875,-0.24858373067835263,-0.67183473388129467,-0.49648339885521159,-0.54658929219453356
9128.921875,-15509.9580078125,-5233.8916015625,-8117.73193359375,-0.24852194624584628,-0.67185455579186348,-0.49650023892404688,-0.54665332639504738
9166.587890625,-15273.205078125,-5152.677734375,-8079.21875,-0.24847720663080525,-0.67190857913396196,-0.49654415481183273,-0.54672727716360792
9127.6142578125,-15226.2021484375,-5226.4091796875,-8170.126953125,-0.2484335139478952,-0.67197968863686508,-0.49659175273896716,-0.54677843672387538
9064.9033203125,-15426.033203125,-5350.1083984375,-8256.9033203125,-0.24837681787206506,-0.67203076181436761,-0.49661869685413018,-0.54678917994936838
9078.5595703125,-15602.23046875,-5350.13623046875,-8223.171875,-0.24830490393476548,-0.67204310159062308,-0.49661961208318051,-0.5467694734985562
9152.30078125,-15507.9345703125,-5224.8564453125,-8109.08251953125,-0.24822390195141733,-0.67203318010147284,-0.49660542055060231,-0.54674449941260383
9190.6162109375,-15272.791015625,-5142.59765625,-8069.70361328125,-0.24813810042855666,-0.67202760017326602,-0.49658563220124152,-0.54673267470469411
9144.1220703125,-15222.0234375,-5215.49169921875,-8156.84716796875,-0.24804698316525683,-0.67203086367277909,-0.49656042802912598,-0.54673733356957466
9075.990234375,-15419.8779296875,-5341.6845703125,-8249.7412109375,-0.24795176807653507,-0.6720275296233843,-0.49653019175423252,-0.54675470207871757
9089.6376953125,-15598.9462890625,-5346.908203125,-8221.6943359375,-0.24786000243510561,-0.67201153973043104,-0.49650413410180649,-0.54678080488623204
9162.390625,-15508.2724609375,-5227.00244140625,-8114.9365234375,-0.24778003148459954,-0.67199881622036994,-0.49649176893735847,-0.54680699140569822
9202.5791015625,-15269.515625,-5142.42822265625,-8071.02099609375,-0.24771242552067649,-0.67200466911781054,-0.49648782343757153,-0.54681545120939801
9158.5224609375,-15216.20703125,-5213.05419921875,-8159.8681640625,-0.24765078907446253,-0.67201864531876032,-0.49647387188824899,-0.54678953345104486
9087.068359375,-15414.6357421875,-5340.677734375,-8254.2021484375,-0.24759170252999868,-0.67201442842542636,-0.49643895143576855,-0.5467323578725839
9099.078125,-15600.4892578125,-5349.52490234375,-8233.9384765625,-0.24754031140825872,-0.67198379504331285,-0.49639451546853292,-0.54667091016434466
9171.88671875,-15515.7646484375,-5230.48486328125,-8128.42333984375,-0.24750322180632292,-0.67194886127505749,-0.49636392159789938,-0.54663652976136534
9207.6513671875,-15274.91796875,-5143.47314453125,-8074.84228515625,-0.24747763570119793,-0.67193497120932988,-0.49635842537792796,-0.54664085617642366
9169.9580078125,-15214.4658203125,-5210.27783203125,-8155.6611328125,-0.24745155801215396,-0.67193990495152334,-0.49636855952562431,-0.54667231842566077
9106.7197265625,-15410.55078125,-5337.1201171875,-8250.9736328125,-0.24741581330405918,-0.67194039961286733,-0.49637936799174232,-0.54671360059357388
9107.9345703125,-15600.5078125,-5349.31787109375,-8230.794921875,-0.24737303937355967,-0.67192635786566779,-0.49638763622783783,-0.54675675578917837
9179.802734375,-15516.62109375,-5230.82373046875,-8129.6943359375,-0.24733259487465448,-0.67191551853935161,-0.49639917483442408,-0.54679969630503156
9218.5693359375,-15280.5078125,-5143.69873046875,-8082.22119140625,-0.24729842019864393,-0.67192834973425541,-0.49641309938405098,-0.54683451536333849
9174.1171875,-15220.6962890625,-5210.81396484375,-8161.85400390625,-0.24726534648299994,-0.67195771318479325,-0.49641769040554468,-0.5468480929343893
9107.4921875,-15414.861328125,-5337.21435546875,-8254.4189453125,-0.24722746333988058,-0.67197541585053133,-0.4964050211724475,-0.54683630085027379
9113.5439453125,-15604.48046875,-5348.92236328125,-8234.8701171875,-0.24718642612625258,-0.67196765569570438,-0.49638397173935694,-0.54681233359511561
9185.138671875,-15523.8779296875,-5231.068359375,-8139.47314453125,-0.24714891351829493,-0.67195206919666495,-0.49637222665918107,-0.54679622456454891
9227.001953125,-15283.171875,-5141.44921875,-8089.1669921875,-0.24711800022649924,-0.6719541291003619,-0.49637635104375083,-0.54679736805167989
9184.30078125,-15215.6328125,-5205.46826171875,-8166.27783203125,-0.24709104474142232,-0.67197541096961222,-0.49638573300368721,-0.54681086475274643
9118.13671875,-15406.8330078125,-5330.8896484375,-8249.9384765625,-0.24706635628147003,-0.67199588053966708,-0.49638781585863567,-0.54682977537785094
9124.423828125,-15596.6396484375,-5343.9716796875,-8218.220703125,-0.24704763123099419,-0.67200451544943307,-0.49638361801251712,-0.54685486340385514
9191.6513671875,-15523.7646484375,-5230.38134765625,-8128.3671875,-0.24703816387808672,-0.67201383586756724,-0.49638292606633894,-0.54688878240139016
9228.89453125,-15288.0,-5142.69189453125,-8087.529296875,-0.24703218307920119,-0.6720376464391955,-0.49638700455012835,-0.54692449712436297
9182.0048828125,-15221.0068359375,-5208.68701171875,-8171.83056640625,-0.24701652986658956,-0.67206413932997255,-0.49638392754489935,-0.54694603640401041
9115.6611328125,-15407.9345703125,-5333.4775390625,-8250.23046875,-0.24698312167576064,-0.67206465995315945,-0.4963639984516145,-0.54694244782624157
9121.251953125,-15601.4775390625,-5348.9599609375,-8232.11328125,-0.24693800189724605,-0.67202972508338676,-0.4963345830794279,-0.54691756519236623
9191.369140625,-15525.5625,-5231.03076171875,-8124.47998046875,-0.24689621132709985,-0.67198498138434481,-0.49631384066519574,-0.5468840953521702
9230.8330078125,-15289.4208984375,-5142.287109375,-8073.6845703125,-0.24686897444360853,-0.67196469344047027,-0.49631111417149881,-0.54685158622601726
9185.3740234375,-15219.125,-5206.03271484375,-8156.056640625,-0.24685798179102672,-0.67197596963202144,-0.4963193678220072,-0.54682429295117485
